landing_cycles,load_during_landing,taxiing_duration,speed_during_landing,braking_force,tire_pressure,hydraulic_pressure,shock_absorber_failure,tire_wear,brake_degradation,hydraulic_system_failure,RUL,runway_condition_snowy,runway_condition_wet
395,95.943105001082,13.73425749978528,149.6217499388225,46.31272622522818,30.69831029837116,2731.520821775911,1,1,1,1,104,0,1
396,94.83727765413855,18.93687569111997,170.3078930500046,44.98921515730439,30.72413905402048,2718.321971342927,1,1,1,1,103,0,0
396,120.7768112920805,16.36967868465669,150.5804187830553,56.66756676793182,31.19113852871735,3008.894226448167,1,1,1,0,103,0,0
396,89.75682236471624,11.95704097215361,181.065837915424,48.81139360895085,30.00251094633696,3030.87677637765,1,1,1,0,103,0,0
396,96.44163208608956,18.12538398502036,202.0462428004741,52.59627845273398,32.85481930389634,2627.77133843529,1,1,1,1,103,0,0
396,76.49354215695627,14.95471868188509,153.5483089460171,44.99142969382775,31.53175735178146,2812.069059586385,1,1,1,0,103,0,1
396,104.5801177030443,10.08791879759531,160.3047351637025,43.89331662063367,31.66471698509775,3061.347190295066,1,1,1,0,103,0,1
396,78.46935898812822,9.538318510244947,178.4847187840106,44.83290871958321,33.09063212603552,3132.240018640228,1,1,1,0,103,0,0
396,92.2118454127963,19.91963454603112,129.2892133773764,45.15304999081617,29.47214841125549,3136.855724008815,1,1,1,0,103,0,0
396,90.5297924652941,14.39077194344482,163.5248610946875,42.98480405688518,32.71896514049769,3083.239412074908,1,1,1,0,103,0,0
396,77.7161532925993,13.96745970650058,148.2727206682567,45.43738790266841,31.4245192825808,2820.250398757272,1,1,1,0,103,0,0
396,93.7477289078879,18.16011611808511,178.9694513839776,64.4451157679843,30.46465299653434,3149.421731765844,1,1,1,0,103,0,1
396,91.08876803917691,12.14903201150923,185.9412112441704,51.84879571636518,29.86030720444072,3139.314068838995,1,1,1,0,103,0,0
396,92.06083615316409,17.2631201499006,187.1479908297853,36.7902140320747,31.57752136398762,2973.691247421478,1,1,1,0,103,1,0
397,66.27521662334652,27.56821734104452,130.5390201111975,38.97301170146446,29.02820278594304,3027.058703066215,0,1,1,0,102,0,0
397,103.1272186135119,12.2336617065662,176.4984942204091,50.08112462969835,31.31713999636804,2833.520059994116,1,1,1,0,102,0,0
397,86.0432291746948,19.46880898693915,200.5489254806302,50.68428869266563,33.75464989802938,2973.096411426142,1,1,1,0,102,0,0
397,92.27373106417349,20.57117173371302,193.1369499008051,45.99657164490547,30.82845075296176,3080.411130881415,1,1,1,0,102,0,0
397,86.49216138148,14.811291018957,171.3286470035181,31.24233922410367,32.95294387096878,2790.963341337816,1,1,1,1,102,0,1
397,86.01116897062977,15.11810301207325,181.9915311085827,56.23858362487569,28.12722099980039,2890.588866853108,1,1,1,0,102,0,0
397,92.17271452108756,13.1013443748308,197.863131491364,48.78117742872024,30.28900717079273,2796.505212852823,1,1,1,1,102,0,0
397,81.30472441982343,19.77082257095462,122.1551076566203,42.36036097581406,28.28762920403677,3040.89780546476,1,1,1,0,102,0,1
397,86.45380325602059,17.74875610822543,172.7472525770105,48.23959195019997,29.07010740640743,2976.214985279263,1,1,1,0,102,0,0
397,97.37479344554131,23.6505838460442,183.0205192486117,54.52353252682762,33.18338825080039,3379.421629935934,1,1,1,0,102,0,0
397,96.41944607814497,4.19543698616639,171.3165985650127,46.67854482942395,30.7004851123026,2817.947901987635,1,1,1,0,102,0,0
397,98.38772500590771,18.16597589335958,141.9604284380196,53.00754273628839,28.95118546626754,3049.689961944898,1,1,1,0,102,0,1
397,98.02945442825042,18.66953940932312,182.4860855439331,59.73656348862848,30.75253915387777,2680.502228737814,1,1,1,1,102,0,0
397,82.59863393162618,10.56418705818573,140.4493282637815,34.48458380741521,32.41139976794471,3149.528172284403,1,1,1,0,102,0,0
397,77.37568760836,14.72204738400364,174.8194643599418,36.74710984410117,29.51829357168365,2942.242300008535,1,1,1,0,102,0,0
397,75.53176472050811,15.52143161116099,139.3920057172236,34.64113116205122,29.90402856742701,2935.810171214535,1,1,1,0,102,0,0
397,89.61129067710428,11.98129453416868,162.3808959716517,48.81974665083614,32.38381383528948,2823.971186597255,1,1,1,0,102,0,0
397,95.46451345122424,10.29511369358642,155.8282099724777,54.73987711656086,27.78672152963721,3117.702922326424,1,1,1,0,102,1,0
397,84.53883358128566,12.10406929426535,171.0393185475095,51.57623622533265,30.05770338323782,2962.379848842642,1,1,1,0,102,0,0
397,93.39052048589969,8.496440997040086,174.2527871677918,55.16197559599216,33.69899222843724,2867.615137667077,1,1,1,0,102,0,1
397,79.97837782056675,18.72114559780799,141.8707713136637,46.90508059030861,30.46782523696296,3061.601231682658,1,1,1,0,102,0,0
397,97.363884765724,13.63196721732916,158.4360265893783,46.3958592881242,30.3641177777959,3029.599842409253,1,1,1,0,102,0,0
397,77.35488001577605,8.758485990653408,167.8353147413993,42.85230846626559,34.33490674767899,3037.336753049765,1,1,1,0,102,0,0
398,84.15710147280981,15.36400897181155,185.0827324468512,45.89166901695175,35.46615048621062,2825.544337360505,1,1,1,0,101,0,0
398,88.24577567472241,24.58629767252036,157.3803041299313,42.51702936830821,31.22236576977467,3030.285770648048,1,1,1,0,101,1,0
398,85.17083620513674,8.53274738635065,205.9591891094504,51.08624057370041,31.50140645006444,3037.277423587992,1,1,1,0,101,0,1
398,89.85457844281314,17.41714115323731,177.4414943385065,45.61312071423545,32.79122847897693,2698.301400377458,1,1,1,1,101,0,0
398,84.57868429980007,17.67234267534256,164.3279259355033,50.21889247509249,26.69267949908762,3084.041933292209,1,1,1,0,101,0,0
398,94.84483256383018,16.52850595374889,158.5371018948917,46.33612590917819,30.93583933729758,3182.594346633759,1,1,1,0,101,0,0
398,89.55169685873354,16.44244922133123,155.0046137568053,42.13797516747581,34.9318105704918,3017.796073652457,1,1,1,0,101,0,0
398,89.21073645476949,9.490500135056436,183.5538702174128,37.34089447283583,29.88580990854226,3323.930213968318,1,1,1,0,101,0,1
398,95.49876375979522,10.25649232668417,161.7802279687038,49.94619046096342,33.35963403513408,3172.060666784987,1,1,1,0,101,0,0
398,89.68002655372277,13.05394427401618,150.1795795165786,40.88351144082333,29.754865397495,2690.595052867468,1,1,1,1,101,0,1
398,91.05886530576657,16.00523832140847,152.0401896583954,44.00538324837009,28.61932354901257,2772.243810593588,1,1,1,1,101,0,1
398,98.23839509641738,9.267249181462711,173.320881378483,51.14231643449295,31.45188364946747,3072.107711905307,1,1,1,0,101,0,0
398,85.46009537784043,15.27167829732696,162.8630145950316,37.27754304286843,28.31071700528731,3046.557761354499,1,1,1,0,101,0,1
398,95.71136117923933,13.56849298552906,143.4240911080628,51.35419585222067,31.15617433600668,2736.304286799083,1,1,1,1,101,0,0
398,101.4283857753499,14.37103686170835,173.1755374238571,49.79800738622598,31.11410699558374,2711.17839527574,1,1,1,1,101,0,1
399,99.56125325530311,9.19813274466,183.6641205296297,58.09650320751294,32.50237924795608,2940.204190904728,1,1,1,0,100,0,1
399,98.54824438491012,12.36201328710474,167.9184082255433,48.5095096438055,28.41740206012671,2794.778917381783,1,1,1,1,100,0,0
399,98.07467126698373,21.84311711349255,163.5401986992268,52.06918180738966,29.06920084878466,3181.87463216074,1,1,1,0,100,0,0
399,80.17701755265166,14.43414675854968,180.3392888122701,39.79206084886719,26.99069526311528,3130.681091387848,1,1,1,0,100,0,0
399,84.6261093836038,25.65052133160479,154.4288522631437,51.36895548444879,31.30445975276272,2695.165492950232,1,1,1,1,100,0,0
399,81.66163130358846,19.80680179909407,185.755266367625,47.05556318315851,27.67229312961783,3238.25923992938,1,1,1,0,100,0,0
399,96.14817823053876,12.61950765278577,151.9430606577647,50.75064057386513,28.93063940907962,2781.450927090399,1,1,1,1,100,0,0
399,84.9268285364233,20.54685784729643,143.2598185577575,44.32028123621552,31.0452833650273,2812.514363448516,1,1,1,0,100,1,0
399,84.79391500702421,22.45071797941738,145.5184901867696,48.42034890291296,28.9140859189779,2657.929538356183,1,1,1,1,100,0,0
399,95.75021332287798,13.54808504174602,154.850069637471,47.69877044785345,31.93906427008314,3039.241353233645,1,1,1,0,100,0,0
399,84.62298588079395,24.5400542548956,189.7211146502362,47.05525196465969,28.91948090402162,3301.490420940888,1,1,1,0,100,0,0
399,89.88378283036621,20.434578088945,200.6269021007259,45.20269340205143,26.68912402250321,2955.511187870089,1,1,1,0,100,0,0
399,74.57316029076267,23.28161253901779,172.5572811992365,53.49911928891954,35.41999768824351,2730.043139932553,1,1,1,1,100,0,1
399,86.87730607917474,14.75412934986455,168.9149352141457,50.68224630814105,35.13463284098968,2797.424866048974,1,1,1,1,100,0,0
399,75.73731140659393,11.25862672611152,175.5280721467802,49.45511326386303,29.39379132703534,3211.337395485662,1,1,1,0,100,0,0
399,89.69901248230349,14.92025136511615,158.0661545892229,52.48163463228114,30.34590872744541,3000.053520440942,1,1,1,0,100,0,0
399,98.79856951785496,12.87678335542045,150.7691064517608,45.48625694384646,30.86968608254308,3247.349027303559,1,1,1,0,100,0,0
399,81.87800591964822,9.581670832859533,177.075730966206,52.6481649107396,31.49941199477904,2934.314122977747,1,1,1,0,100,0,0
399,72.88859525732758,15.1825311119276,167.16423275541,42.72655107908621,33.11114780070529,2903.963478324796,1,1,1,0,100,1,0
399,103.851019065023,6.192087863726758,160.6021880192168,60.33649136414006,31.9929098599218,3041.399278976778,1,1,1,0,100,0,1
400,89.92744301534339,10.649117649373,121.4168047496305,46.7324438168967,30.65829872452034,2593.696282904256,1,1,1,1,99,0,0
400,109.0255820522956,16.45290173937269,168.4337263314113,49.64832572609946,30.57233033701514,2659.982191742572,1,1,1,1,99,0,0
400,89.58707312992718,4.094123811671613,159.4510193414909,49.61483986159847,32.67158500074152,2741.836647377145,1,1,1,1,99,0,1
400,98.15594244596163,16.45504813623721,167.9202162220624,40.47376046799958,31.34852502522021,3106.675462146957,1,1,1,0,99,0,0
400,101.0269204607438,12.15051040293947,168.8069197939101,50.0412450913616,28.49482910291541,3077.538112887743,1,1,1,0,99,0,0
400,81.96276339105314,12.13651924470843,198.5922218818886,48.4567271324986,29.78674006565759,2886.572366091292,1,1,1,0,99,0,0
400,77.67459688779721,12.76772760872476,158.4681814902838,44.93632380440459,30.59644585504553,2621.920064530739,1,1,1,1,99,0,0
400,84.37837658065273,9.300343640320522,127.7422328367056,45.1697793019634,31.31167949935909,2869.98836314084,1,1,1,0,99,0,1
400,79.74035182519222,18.62961805824201,187.3744651234794,49.04069022041174,34.57062769166731,2847.31166303998,1,1,1,0,99,0,0
400,72.607948478272,9.36247876456752,177.0791627995776,34.62370433845879,26.68847697565884,2606.872595283889,1,1,1,1,99,0,1
400,87.95870231127284,13.79472892703018,176.9063238915076,45.14754287429324,30.69231320630667,2947.094110775782,1,1,1,0,99,0,0
400,97.26035999229333,13.52014248056901,188.9094296398513,54.75652509544318,30.8067235013181,3116.743685870654,1,1,1,0,99,0,1
400,98.05574702806173,12.84528099757386,200.6873402839657,50.25428975466973,32.82511747665657,3166.589798409299,1,1,1,0,99,0,0
400,81.48028754950026,20.69593156675386,196.920276458527,50.58444131304815,30.26597672847334,3091.430245053774,1,1,1,0,99,0,0
400,76.68086889608914,23.35829718324306,161.7965961953784,40.58542009386399,36.06027842118851,3081.314839455312,1,1,1,0,99,0,0
400,96.66269672043524,15.27170147070938,190.6226086936105,47.95805745007645,32.38713284410402,2336.28821935277,1,1,1,1,99,0,0
400,86.46209268857686,11.27118127944667,162.9743966629999,53.90220237288887,30.21617334635878,3200.220153498442,1,1,1,0,99,0,1
400,106.6560321368653,18.30244491172849,168.0301118774092,53.61580874825162,32.315681598094,3141.330450704294,1,1,1,0,99,0,0
400,91.62796618099912,15.94335223754999,164.9242784850167,45.56079607049699,35.39347653403114,3065.841435684749,1,1,1,0,99,0,0
400,87.11467099318205,11.77898500840031,151.417667903966,48.56269788869315,26.77719910906779,2837.598547146849,1,1,1,0,99,0,0
400,101.9311294585103,16.57859711148262,154.7811403886606,47.5078541311828,30.79596990445098,2933.137737326997,1,1,1,0,99,0,1
400,102.1600653891148,14.72676527617765,205.9281171031929,51.36717182975926,33.65659488223017,3212.303159021894,1,1,1,0,99,0,0
400,92.81583405085834,23.05242367661602,158.8294055459773,51.13447009858739,32.33542882918591,3173.883375315953,1,1,1,0,99,1,0
401,81.54904525590794,23.98508258248977,180.0255410350535,40.2447955493036,29.44320705896951,3248.483950006115,1,1,1,0,98,0,1
401,100.9151408629974,10.93707742872366,172.7744632475333,48.24415125484252,28.11562461760289,2501.590855916795,1,1,1,1,98,0,0
401,78.44558473778943,8.263283904202812,172.5602608622058,45.47167749139687,31.58041418077233,3228.136992354312,1,1,1,0,98,1,0
401,85.35821824896036,21.35848395761279,169.5942873032445,49.54698579823873,28.83812759612497,3217.143908707595,1,1,1,0,98,0,0
401,85.75205306627782,8.62856388474538,193.236591966614,46.84948135387594,30.64327357884431,2737.289424472935,1,1,1,1,98,0,1
401,111.8856217399166,9.255799401920683,201.5771509258185,52.40545227006088,29.7676879569746,2644.196814647605,1,1,1,1,98,0,0
401,88.31293115436505,22.50330424730015,193.3906035094547,45.93841536682108,30.85528360747811,2966.790949088178,1,1,1,0,98,0,0
401,83.19987400185414,9.871032075371295,173.7491323982233,50.26453820421293,27.4643613245179,3007.573847485633,1,1,1,0,98,0,1
401,99.06797332033236,17.8945651188645,116.8907347909352,46.06298366179444,31.69989083886858,2909.73884287839,1,1,1,0,98,0,0
401,75.83350789189653,13.14786142765165,176.4892417426789,52.91003079435292,28.88090446719907,2948.702609742078,1,1,1,0,98,0,1
401,97.09450090606542,11.34393505231816,214.987462367531,42.2248036935798,29.35753296634371,3155.023280159327,1,1,1,0,98,1,0
401,85.06430381092284,9.376721558335031,161.9610063506178,50.22926511907585,30.22869365552888,3191.278464971236,1,1,1,0,98,0,0
401,92.42194504642328,10.4793057844926,201.9290518501089,35.76538250620965,29.09248182342478,2955.563213730767,1,1,1,0,98,0,1
401,101.2229244989173,11.18947403306164,146.3887398716266,54.61602843512223,26.13457883557494,3146.78084014944,1,1,1,0,98,0,1
401,94.01698016010474,22.50638441755864,186.6478380004018,55.99995691440866,29.40787556373253,2861.073716196145,1,1,1,0,98,0,0
401,96.46553206873264,8.831529178357254,138.4819994660624,54.66791605023565,30.67006215872976,2967.480093795407,1,1,1,0,98,0,0
401,89.40366546699892,18.15053997791866,159.4002580780041,42.60145489166132,30.53948263569281,2919.243491986511,1,1,1,0,98,0,0
401,95.4797596982649,8.466603346776042,152.3112395974293,45.10112691504244,29.80427742305621,3101.515267972701,1,1,1,0,98,0,1
401,88.38504399611762,9.707747552894812,224.7278085504527,47.98188631535639,32.06370172233386,2934.959939276934,1,1,1,0,98,0,0
401,100.2593722356356,14.77407235787419,195.6822222305171,50.30256457291244,35.2055081817823,2771.953664847434,1,1,1,1,98,0,0
401,78.02225177575605,16.18520611931513,149.3835358849963,38.05673949621118,29.12617878597987,3167.865290229578,1,1,1,0,98,0,0
401,106.0476198904386,15.03715901219834,208.1952701840858,54.81384307733157,33.58875651044007,2691.489959076375,1,1,1,1,98,0,0
401,102.9381685985356,13.17472483597515,167.6735831454184,49.90830068815028,31.33781131210181,2985.080740015197,1,1,1,0,98,0,1
401,84.97411203021491,11.34369513336478,162.6740827020768,43.26497185776027,28.84791632922892,3017.064313029447,1,1,1,0,98,0,1
401,94.5575985121713,19.69681532035786,143.6619356099716,51.23362703710316,30.45172532086001,2742.262794604473,1,1,1,1,98,0,0
401,112.243299425566,14.36736975235675,198.5868763923141,57.56127396311023,30.28559253780309,3218.092406523647,1,1,1,0,98,0,0
401,92.3703447886489,15.21562715476525,160.1913403510663,49.57598305643998,31.35062888479077,3285.945438156401,1,1,1,0,98,0,0
401,100.4265751662201,19.51162880565193,164.994566806842,41.92542219064291,26.98788620097808,2868.991604017717,1,1,1,0,98,0,0
401,86.7068881286184,10.04278857801922,143.2081819046996,51.49006934618304,30.0820858094092,3085.606203233074,1,1,1,0,98,0,0
402,84.15093236071826,12.76318525419392,175.3536691589367,43.1785788022578,32.06662061595058,2674.82825234129,1,1,1,1,97,1,0
402,95.53626424816477,20.64761714726815,171.8396154067551,43.23973553671998,30.85506252640818,2919.447191181336,1,1,1,0,97,0,0
402,88.63806099902806,21.17347639597131,178.0034357007355,54.12651103013472,27.27601669124234,3062.700998702587,1,1,1,0,97,0,0
402,105.1671040744598,20.66048440417345,188.282587051991,52.4798053680971,34.708095887223,2978.284928992763,1,1,1,0,97,1,0
402,91.71216221337548,15.42834169177089,149.9426284392903,45.72221458109414,32.18067855454385,2908.969929599938,1,1,1,0,97,0,0
402,82.5963635878387,18.44142554244116,179.7610714330289,43.66069749095898,31.04797607561443,3450.999367171798,1,1,1,0,97,1,0
402,90.16519151426797,17.83060473474954,149.2247380346483,56.18438056013451,35.76036183216552,3080.530681586771,1,1,1,0,97,0,0
402,81.29303914737723,10.93697119762197,188.8631521477979,53.35650237158046,28.76220763271096,2896.899280058582,1,1,1,0,97,0,1
402,75.47962926973209,20.27527274471276,163.017575286453,47.03255395593514,33.50316658831003,2925.718383937045,1,1,1,0,97,0,0
402,88.0058767902793,22.21289086126221,158.4893711830739,43.84927801959705,31.1938638057765,2946.143143154954,1,1,1,0,97,0,0
402,103.350480595242,18.22477492013698,171.6818699373277,54.00146914880854,30.16831556296646,2924.791360729962,1,1,1,0,97,0,0
402,83.90625788793545,14.17914190523178,201.2633271002589,53.98742100980706,31.73036362535877,2687.841385382132,1,1,1,1,97,0,0
402,92.63530204186344,15.94306170987506,158.6162986396725,55.10580634274302,28.26272474521863,3123.557226956478,1,1,1,0,97,0,0
402,83.66862610070059,12.2328437701239,160.1818761842817,43.38092266869498,33.16982463763686,3135.506780998304,1,1,1,0,97,1,0
402,102.3848021487169,20.16269449150561,167.7922851667567,48.95064669558721,31.12756434150566,2841.228855435369,1,1,1,0,97,0,1
402,101.2173786178621,22.4226038292435,167.2079692375563,44.08629916641615,34.25438606861,2609.201965748574,1,1,1,1,97,0,0
402,88.36699290473803,15.08310490681207,195.4425628544948,49.7109793050513,28.92087497618773,2736.055835990947,1,1,1,1,97,0,1
402,104.3484066282555,9.57621782920593,167.5702108615489,47.09796537183377,36.20697510986889,2830.445141366721,1,1,1,0,97,0,1
402,78.26621187556181,15.85287790738511,166.3106383389454,48.7904186267053,32.77799797447366,3217.00284363015,1,1,1,0,97,0,0
403,83.80635180386119,22.38057437282882,147.3869870983392,53.88894874653627,26.30672404525754,2957.503246610185,1,1,1,0,96,0,0
403,89.66254714496034,16.24862743526798,172.8881998150679,46.74791160811176,34.59569291772299,3014.518085094345,1,1,1,0,96,0,0
403,84.32618938954857,10.31740077097254,158.4094318741483,45.87430364139813,32.87358151203907,3060.160390656675,1,1,1,0,96,0,0
403,81.41140301964326,19.08742490385159,165.6460114163359,44.16188753507174,30.39812591889319,2946.326554745682,1,1,1,0,96,0,0
403,88.57625042546339,18.45678190540263,183.6359849207421,43.03936710495006,30.43109550373785,3480.917935410841,1,1,1,0,96,0,0
403,87.61860860758237,22.72166743485617,186.9144791277988,52.06176550305445,31.93756321661999,2683.687286026774,1,1,1,1,96,1,0
403,84.62552718771649,11.5403457969118,165.0091394784292,44.68786401495954,29.81688288536504,3093.41575613037,1,1,1,0,96,0,0
403,85.330368670795,11.65502783780148,154.6970961973938,49.45397209116685,29.6890359679004,2776.661870862793,1,1,1,1,96,1,0
403,84.08405954829317,8.9485544288481,183.4865206936128,46.66099689382818,31.73487057526845,2794.142155734518,1,1,1,1,96,0,0
403,92.21897735873037,20.9237194935334,175.8026771251978,44.35988808044331,33.74175620073371,2682.312667035545,1,1,1,1,96,1,0
403,72.18360152881613,5.185040461736394,146.2769042774856,43.85442982491335,35.83866997008794,3049.64288856277,1,1,1,0,96,0,0
403,91.87127918990942,14.47237530614523,194.7760107658137,45.9637824484945,33.48568647117825,3171.788780294777,1,1,1,0,96,0,0
403,92.16093020875937,18.49132768246048,159.4802947970831,45.85789168493716,31.391745327955,2845.135493829193,1,1,1,0,96,0,0
403,86.31716966457452,17.49707303969535,158.6953329051392,44.38596445363341,31.15959154752208,2803.438036670799,1,1,1,0,96,1,0
403,80.04131894030525,28.50433234774798,158.1549152368238,45.62263440079064,28.44944254949777,3064.730502748729,1,1,1,0,96,0,0
403,90.66603656563079,13.8725666469894,178.2500943139423,50.06888506473938,33.94424654371041,2957.208460075823,1,1,1,0,96,0,0
403,74.5065483792974,20.52903651706398,157.4830385899721,45.76453318670919,31.73010641864122,3469.286153028512,1,1,1,0,96,0,0
403,83.5009410325317,16.83027957730395,168.2471543840251,46.38792706755062,30.17185741045604,3070.03404355206,1,1,1,0,96,1,0
403,83.39723766762796,25.25198325555755,215.4745657283944,38.71575874115523,29.06114324827417,3109.626970449339,1,1,1,0,96,1,0
403,81.3363245217482,9.859660937679447,162.2123971024442,50.92987848674663,33.48731643684633,3094.150455029814,1,1,1,0,96,0,0
403,92.72602813054942,13.04624115047691,153.7823138151765,51.00434921422628,32.23579706783065,3088.527425985285,1,1,1,0,96,0,0
403,103.8085233069901,16.5735497119538,155.0744508288478,48.44729900374126,32.60006826838643,2828.150415321519,1,1,1,0,96,0,1
403,85.91150009521829,15.27319720822519,181.2275180186645,46.037665157319,29.50529326695569,3256.518422883967,1,1,1,0,96,1,0
403,96.53235896638819,7.98250491500756,185.6937747534574,47.5527303654795,32.94716242635553,2920.611930796081,1,1,1,0,96,0,0
403,86.00365021472493,13.06141566754216,172.9239085251985,45.58272490598182,30.57282891786053,3218.899564875765,1,1,1,0,96,0,0
404,90.94694865374626,18.23040468818865,168.5187074546141,46.17414078647698,29.00089980336397,2764.983097994111,1,1,1,1,95,0,1
404,81.2951329646848,14.60438888807746,194.189949014503,48.8185099417728,29.62003612239994,2874.380605266494,1,1,1,0,95,0,0
404,88.45210378716766,22.58372398766909,155.3754516515172,44.09467314612873,31.43932644759116,3127.38489257112,1,1,1,0,95,0,1
404,72.57884918015172,13.36627705029454,156.708668854969,37.51920746468096,29.16881379742581,3123.740986046059,1,1,1,0,95,1,0
404,98.90079332417554,23.87518510563733,164.0916555993796,55.52488387638283,30.54932963242393,3032.308442379084,1,1,1,0,95,0,0
404,76.86245325290241,17.08540249004322,174.2265193524323,42.03078775949345,31.21888258152666,2993.946871406766,1,1,1,0,95,0,0
404,103.36256709748,15.2190709641588,114.4770462443893,48.81662494570553,28.73369029484437,2892.808333103937,1,1,1,0,95,0,0
404,117.4302756440508,19.43654481229873,166.7601002913622,44.78175668133527,32.14298388100622,2994.209090577597,1,1,1,0,95,1,0
404,90.02436490633809,15.22103087440226,132.8686463433921,51.42772744363729,29.40166452817309,3078.412970911035,1,1,1,0,95,0,0
404,111.1734343956995,13.88802924460172,196.1928074861894,65.17870247104815,35.84694526966791,2833.699341893135,1,1,1,0,95,0,0
404,84.78910869019003,12.86444725633684,192.5240728348709,47.45959896847181,29.93308936436741,2933.058579223783,1,1,1,0,95,0,0
404,99.04248384698637,16.22227224802775,167.732637892462,53.042407197203,28.20210054490975,3298.560647704782,1,1,1,0,95,0,0
404,91.42484642158209,11.18709285251476,128.3378370536061,60.89259143797035,33.07166777084824,3220.199519371039,1,1,1,0,95,0,0
404,77.31315869010862,11.54185787288344,190.3439371200386,43.81208018986702,30.71395927455364,2730.699387684724,1,1,1,1,95,0,0
404,96.24622952486742,19.09087762735737,131.8681666256181,50.23914547184781,33.44761736043536,2956.364565772359,1,1,1,0,95,0,0
404,89.51455785416988,16.5988902056341,196.2994488169952,49.47745478084734,31.88036596229022,3023.271058692459,1,1,1,0,95,0,0
404,96.38595091444392,6.729269847133514,128.5470977390578,46.59597092886634,31.2824413315644,3104.443415308466,1,1,1,0,95,0,0
405,103.2787652104197,8.098258231330309,194.2701305752415,49.53327721072046,29.2759263246136,2993.588695611063,1,1,1,0,94,0,0
405,93.08202734701138,25.11433059183396,129.6340746106788,49.86292439027359,29.74167086553102,2993.387704360086,1,1,1,0,94,0,0
405,94.40366194395375,27.63505209164303,153.0134229712709,49.60991145107037,34.30471626368669,2877.613209499758,1,1,1,0,94,0,0
405,93.40964730137443,10.57861981819791,183.2789610174221,43.41730636296256,31.04458283712117,3451.820879373328,1,1,1,0,94,0,0
405,106.5757830639951,18.87386695037178,161.8482799013157,51.85109183060354,29.73832142804743,3187.902322950418,1,1,1,0,94,0,0
405,109.9358408737756,6.183745340040321,201.0255458213638,54.61858050962728,29.72126034236567,3152.134959167872,1,1,1,0,94,0,0
405,70.5001343968971,10.70306934464625,157.1401457443272,43.75269920563687,31.01614308846928,2777.444419053796,1,1,1,1,94,0,0
405,104.1176091334022,9.902866331122036,194.8514527817927,48.034316115591,30.03758277675029,2932.83554346547,1,1,1,0,94,0,0
405,83.05756633044429,21.49081575721952,244.8066668952637,41.74900467434438,33.25655449356307,2952.851759994294,1,1,1,0,94,0,0
405,95.82022432272785,7.935412002925638,166.7666466943803,46.33591336631167,30.22333821822934,2859.193198493896,1,1,1,0,94,0,0
405,77.62394716346938,18.4928774043101,191.0028002952637,51.52091760514188,33.65419332027518,2832.001646668919,1,1,1,0,94,0,0
405,72.69374327092511,18.08810332542325,133.73729825966,44.08517703995943,34.63748206033324,3017.709130618472,1,1,1,0,94,0,1
405,85.99746612221728,12.74665911215996,179.1070698767697,47.83765620685755,30.62962372177257,3092.006063045084,1,1,1,0,94,1,0
405,99.80887382791838,17.95660080286922,187.0388643431269,44.44365114590875,31.67308067986185,2811.524854642141,1,1,1,0,94,0,1
405,77.95977347571483,13.57117641981822,152.8299364295513,46.21358973828532,30.1241813153093,2928.409555623598,1,1,1,0,94,0,1
405,95.49558908249202,20.74102392328245,179.5130592707594,46.2362758681814,32.26644983219453,2755.292314673297,1,1,1,1,94,0,0
405,73.78238726671833,18.11799763526007,172.6297284279001,48.03440548713692,32.27661898416879,2741.543307029473,1,1,1,1,94,0,0
405,109.39278795504,12.08535252200366,193.1429888843813,42.96400810457857,29.39446198808912,3158.295874748118,1,1,1,0,94,0,0
405,110.3567641101484,7.388973475370729,172.6891404675209,54.37368534443557,32.57899231857335,2746.936483954167,1,1,1,1,94,0,0
405,91.09691880579737,15.83521552084572,197.6066085435312,38.20266387074868,26.75363482941172,3280.010456355308,1,1,1,0,94,0,0
405,89.5199903321666,16.38686475778941,170.4844429817173,49.63278124870017,32.08767603492893,2456.728082920879,1,1,1,1,94,0,0
405,71.7699416906938,15.96960738441967,138.590838455705,31.43639155391359,31.8828827596959,3121.564042543877,1,1,1,0,94,0,0
405,98.29130625588351,21.43384878187627,178.4654067838579,52.54194866234128,26.80441820176452,3307.099150278623,1,1,1,0,94,1,0
405,89.54658908803317,18.78043940347503,135.6236812837797,41.66336613151695,27.82029872482476,3000.372475621637,1,1,1,0,94,0,0
405,85.9014073768486,27.41882996293754,178.2182164830022,47.89999144100811,27.15171054650365,3073.537793180447,1,1,1,0,94,0,0
405,79.24813898268837,13.03662673236958,170.400772609152,42.77007287963236,32.3502752921253,3250.475586839777,1,1,1,0,94,0,0
405,89.8179746966733,13.66530156430187,148.9447699147842,47.24151911555074,32.1186086478772,2832.795474338574,1,1,1,0,94,0,0
405,91.72728907705483,10.05209798135428,142.7328879616567,59.10409931086306,30.59200893037852,3154.068868851752,1,1,1,0,94,0,0
405,51.27599748381657,9.129478098119144,160.9539934136781,42.28042623813531,31.15712692271415,2977.830345895669,1,1,1,0,94,0,0
406,81.20844430229317,19.932570019021,143.7095808336365,35.4526783969569,31.1117570755165,2959.606450159711,1,1,1,0,93,0,0
406,90.37691461087569,13.0605308753289,153.698466015728,45.79352896821495,32.72838586487494,3020.034714485447,1,1,1,0,93,0,0
406,99.81936378007617,19.01474963259747,164.9140954826341,44.74741672770755,30.45594024847437,2796.62019275791,1,1,1,1,93,0,1
